City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
522,Torbay,CA,2022-04-02 20:45:25,47.6666,-52.7314,39.38,91,100,24.16,light intensity drizzle
523,Kefar Shemaryahu,IL,2022-04-02 20:48:56,32.1856,34.8219,67.91,69,100,3.02,overcast clouds
524,Coron,PH,2022-04-02 20:48:56,11.9986,120.2043,75.63,79,69,1.66,broken clouds
525,Sovetsk,RU,2022-04-02 20:48:56,55.0839,21.8785,28.53,59,32,10.18,scattered clouds
526,Trinidad,BO,2022-04-02 20:44:08,-14.8333,-64.9,82.38,51,6,0.0,clear sky
527,Flin Flon,CA,2022-04-02 20:48:57,54.7682,-101.865,28.24,59,40,5.75,scattered clouds
528,Tuy Hoa,VN,2022-04-02 20:48:57,13.0833,109.3,72.39,83,100,18.9,overcast clouds
529,Ilhabela,BR,2022-04-02 20:47:33,-23.7781,-45.3581,73.94,91,100,9.28,overcast clouds
530,Pouebo,NC,2022-04-02 20:48:57,-20.4,164.5667,80.85,85,100,12.8,overcast clouds
531,Kang,BW,2022-04-02 20:48:58,-23.6752,22.7876,69.82,68,19,7.4,few clouds
532,Syamzha,RU,2022-04-02 20:48:58,60.0158,41.0614,22.05,92,100,7.74,overcast clouds
533,Seminole,US,2022-04-02 20:48:58,28.7086,-81.2081,68.02,92,100,18.41,heavy intensity rain
534,Wuxue,CN,2022-04-02 20:48:58,29.8506,115.5525,51.46,77,0,0.72,clear sky
535,Grand-Santi,GF,2022-04-02 20:48:59,4.25,-54.3833,75.79,97,94,4.47,heavy intensity rain
536,Ayagoz,KZ,2022-04-02 20:48:59,47.9714,80.4392,32.29,82,93,4.81,overcast clouds
537,Rio Bananal,BR,2022-04-02 20:48:59,-19.265,-40.3333,78.35,73,52,7.09,broken clouds
538,Zhob,PK,2022-04-02 20:49:00,31.3411,69.4481,64.06,14,0,6.89,clear sky
539,Soloneshnoye,RU,2022-04-02 20:49:00,51.6544,84.3197,38.8,91,100,5.21,overcast clouds
540,Sumbe,AO,2022-04-02 20:49:00,-11.2061,13.8437,77.88,85,100,5.95,overcast clouds
541,Nemuro,JP,2022-04-02 20:49:01,43.3236,145.575,34.03,78,3,13.98,clear sky
542,Nuevitas,CU,2022-04-02 20:49:01,21.5453,-77.2644,82.58,65,6,13.6,clear sky
543,Bridlington,GB,2022-04-02 20:49:01,54.0831,-0.1919,38.89,84,10,4.0,clear sky
544,Northam,GB,2022-04-02 20:49:01,51.0333,-4.2167,40.39,76,19,4.38,few clouds
545,Olafsvik,IS,2022-04-02 20:49:02,64.8945,-23.7142,42.06,96,100,17.58,moderate rain
546,Hirara,JP,2022-04-02 20:49:02,24.8,125.2833,65.66,87,100,29.71,light rain
547,Asosa,ET,2022-04-02 20:49:03,10.0667,34.5333,76.28,19,61,1.63,broken clouds
548,Anamur,TR,2022-04-02 20:49:03,36.0751,32.8369,64.24,49,0,7.78,clear sky
549,Davila,PH,2022-04-02 20:49:03,18.4726,120.5763,77.0,82,100,23.71,overcast clouds
550,Dingle,PH,2022-04-02 20:49:03,10.9995,122.6711,74.71,87,87,7.29,overcast clouds
551,Tiarei,PF,2022-04-02 20:49:04,-17.5333,-149.3333,86.02,77,100,10.87,overcast clouds
552,Margate,GB,2022-04-02 20:49:01,51.3813,1.3862,40.69,59,7,5.99,clear sky
553,Yerbogachen,RU,2022-04-02 20:50:04,61.2767,108.0108,8.53,96,97,7.2,light snow
554,Clarksdale,US,2022-04-02 20:48:29,34.2001,-90.5709,68.92,42,40,3.44,scattered clouds
555,Phan Thiet,VN,2022-04-02 20:45:54,10.9333,108.1,76.3,84,85,2.66,overcast clouds
556,Fernley,US,2022-04-02 20:50:04,39.608,-119.2518,66.7,21,36,10.0,scattered clouds
557,Dawei,MM,2022-04-02 20:50:05,14.0833,98.2,72.63,68,94,10.16,overcast clouds
558,Chifeng,CN,2022-04-02 20:50:05,42.2683,118.9636,39.99,32,37,6.78,scattered clouds
559,Puro,PH,2022-04-02 20:50:06,12.4841,123.3827,79.38,72,100,14.25,overcast clouds
560,Saint-Pierre,RE,2022-04-02 20:50:06,-21.3393,55.4781,76.68,87,75,8.05,broken clouds
561,Jamsa,FI,2022-04-02 20:50:07,61.8642,25.19,29.12,86,80,9.26,broken clouds
562,Aktas,KZ,2022-04-02 20:50:07,49.7789,72.9608,35.35,87,19,3.62,few clouds
563,Ngunguru,NZ,2022-04-02 20:50:07,-35.6167,174.5,66.18,75,99,0.81,overcast clouds
564,Madaoua,NE,2022-04-02 20:50:08,14.073,5.96,88.77,4,100,6.53,overcast clouds
565,Torit,SS,2022-04-02 20:50:08,4.4133,32.5678,80.51,49,17,2.17,few clouds
566,Palimbang,PH,2022-04-02 20:50:08,6.2106,124.1894,76.01,93,100,3.33,light rain
567,Petropavlovsk-Kamchatskiy,RU,2022-04-02 20:50:09,53.0452,158.6483,27.19,46,75,13.42,broken clouds
568,Puerto Narino,CO,2022-04-02 20:50:09,-3.7703,-70.3831,69.94,98,100,2.44,overcast clouds
569,Changji,CN,2022-04-02 20:48:05,44.0167,87.3167,52.59,40,0,6.71,clear sky
570,Am Timan,TD,2022-04-02 20:50:10,11.0297,20.2827,90.61,12,47,2.82,scattered clouds
571,Hovd,MN,2022-04-02 20:50:10,48.0056,91.6419,35.29,28,85,7.67,overcast clouds
572,Iwanai,JP,2022-04-02 20:50:11,42.9744,140.5089,37.76,80,77,9.71,broken clouds
573,Aden,YE,2022-04-02 20:46:34,12.7794,45.0367,81.18,67,2,11.36,clear sky
574,Fairbanks,US,2022-04-02 20:50:11,64.8378,-147.7164,20.25,58,100,4.61,overcast clouds
575,Sabang,ID,2022-04-02 20:50:12,5.8933,95.3214,81.09,75,100,4.68,light rain
576,Gorin,RU,2022-04-02 20:50:12,51.1983,136.6669,21.79,96,66,4.41,broken clouds
577,Puerto Colombia,CO,2022-04-02 20:50:13,10.9878,-74.9547,82.49,80,42,21.12,scattered clouds
578,Baiquan,CN,2022-04-02 20:50:13,47.5833,126.0833,37.69,57,0,9.08,clear sky
579,Malpe,IN,2022-04-02 20:50:13,13.35,74.7167,81.7,84,87,1.9,overcast clouds
580,Smithers,CA,2022-04-02 20:50:14,54.7804,-127.1743,43.12,49,75,10.36,broken clouds
581,Vilhena,BR,2022-04-02 20:50:14,-12.7406,-60.1458,80.82,74,75,9.22,broken clouds
582,Suifenhe,CN,2022-04-02 20:50:14,44.4,131.1667,30.72,51,84,4.72,broken clouds
583,Bonthe,SL,2022-04-02 20:50:15,7.5264,-12.505,76.98,88,99,12.17,overcast clouds
584,Yar-Sale,RU,2022-04-02 20:50:15,66.8333,70.8333,-0.96,95,15,8.23,few clouds
585,Saint-Augustin,CA,2022-04-02 20:48:47,51.226,-58.6502,32.22,98,100,12.26,snow
586,Leh,IN,2022-04-02 20:50:16,34.1667,77.5833,25.16,70,2,3.15,clear sky
587,Nantucket,US,2022-04-02 20:50:16,41.2835,-70.0995,55.51,42,0,16.11,clear sky
588,Vitim,RU,2022-04-02 20:50:17,59.4511,112.5578,16.12,95,100,4.03,overcast clouds
589,Poienile De Sub Munte,RO,2022-04-02 20:50:17,47.8167,24.4333,37.72,99,100,3.29,overcast clouds
590,Lumberton,US,2022-04-02 20:46:50,34.6182,-79.0086,70.83,38,41,6.82,scattered clouds
591,Inhambane,MZ,2022-04-02 20:49:59,-23.865,35.3833,76.46,78,3,8.41,clear sky
592,Yinchuan,CN,2022-04-02 20:50:17,38.4681,106.2731,44.53,22,0,5.91,clear sky
593,Juybar,IR,2022-04-02 20:50:18,36.6412,52.9124,60.89,50,0,4.05,clear sky
594,Batagay-Alyta,RU,2022-04-02 20:50:18,67.8006,130.4114,-8.07,96,92,5.12,overcast clouds
595,Zhigalovo,RU,2022-04-02 20:50:18,54.8097,105.1578,29.8,83,100,12.48,overcast clouds
596,Shipunovo,RU,2022-04-02 20:50:19,52.1582,82.2173,34.7,91,98,9.1,overcast clouds
597,Fairlie,GB,2022-04-02 20:51:19,55.756,-4.8556,42.4,77,49,6.89,scattered clouds
598,Damaturu,NG,2022-04-02 20:51:20,11.747,11.9608,87.21,7,100,9.6,overcast clouds
599,Ginir,ET,2022-04-02 20:51:20,7.1333,40.7,60.69,66,100,4.74,overcast clouds
600,George,ZA,2022-04-02 20:51:20,-33.963,22.4617,58.55,94,100,6.91,overcast clouds
601,Palana,RU,2022-04-02 20:51:21,59.1167,159.9667,15.73,92,100,3.15,overcast clouds
602,College,US,2022-04-02 20:51:21,64.8569,-147.8028,20.23,57,100,4.61,overcast clouds
603,Biak,ID,2022-04-02 20:51:21,-0.9131,122.8766,76.19,85,100,2.42,overcast clouds
604,Bintulu,MY,2022-04-02 20:51:22,3.1667,113.0333,77.41,94,40,5.99,scattered clouds
605,Synya,RU,2022-04-02 20:51:22,65.3718,58.0387,4.17,97,45,4.14,scattered clouds
606,San Francisco,US,2022-04-02 20:48:39,37.7749,-122.4194,79.32,53,40,8.99,scattered clouds
607,Aanekoski,FI,2022-04-02 20:51:22,62.6946,25.818,30.85,54,92,7.94,overcast clouds
608,Megion,RU,2022-04-02 20:51:23,61.0296,76.1136,19.42,97,94,3.91,overcast clouds
609,Mayumba,GA,2022-04-02 20:51:23,-3.432,10.6554,77.65,90,100,7.23,overcast clouds
610,Qaqortoq,GL,2022-04-02 20:51:23,60.7167,-46.0333,37.22,94,100,3.22,overcast clouds
611,Hami,CN,2022-04-02 20:48:03,42.8,93.45,51.82,18,64,6.69,broken clouds
612,Nayoro,JP,2022-04-02 20:51:24,44.3506,142.4578,35.04,85,69,10.96,broken clouds
613,Dillon,US,2022-04-02 20:51:24,34.4166,-79.3712,71.15,41,56,7.18,broken clouds
614,Neuquen,AR,2022-04-02 20:51:24,-38.9516,-68.0591,82.29,23,0,9.22,clear sky
615,Ayr,GB,2022-04-02 20:51:25,55.4627,-4.6339,39.18,75,20,1.14,few clouds
616,Dandong,CN,2022-04-02 20:51:25,40.1292,124.3947,38.48,64,0,2.57,clear sky
617,Douglas,US,2022-04-02 20:47:57,41.3,-96.167,60.66,37,40,11.5,scattered clouds
618,Beringovskiy,RU,2022-04-02 20:51:25,63.05,179.3167,3.7,95,92,12.93,overcast clouds
619,Grand Gaube,MU,2022-04-02 20:51:26,-20.0064,57.6608,75.6,90,100,5.99,overcast clouds
620,Nizhniy Kuranakh,RU,2022-04-02 20:51:26,58.8353,125.4869,6.04,97,100,1.99,overcast clouds
621,Kungurtug,RU,2022-04-02 20:51:26,50.5994,97.5228,16.74,87,37,2.13,scattered clouds
622,Cairns,AU,2022-04-02 20:51:27,-16.9167,145.7667,73.35,94,71,4.61,broken clouds
623,Tromso,NO,2022-04-02 20:51:27,69.6496,18.957,28.42,93,75,4.61,broken clouds
624,Puerto Madryn,AR,2022-04-02 20:51:27,-42.7692,-65.0385,80.76,23,22,22.93,few clouds
625,General Higinio Morinigo,PY,2022-04-02 20:51:27,-25.95,-55.9167,71.92,75,82,4.12,broken clouds
626,Jawhar,SO,2022-04-02 20:51:28,2.7809,45.5005,80.11,77,78,11.61,broken clouds
627,Ishurdi,BD,2022-04-02 20:51:28,24.1333,89.0833,79.41,81,12,6.55,few clouds
628,Chara,RU,2022-04-02 20:51:28,56.9064,118.2631,23.85,93,100,1.63,light snow
629,Gamba,GA,2022-04-02 20:51:29,-2.65,10.0,76.6,91,87,6.35,overcast clouds
630,Bertoua,CM,2022-04-02 20:51:29,4.5833,13.6833,75.51,56,97,4.14,overcast clouds
631,Prieska,ZA,2022-04-02 20:51:29,-29.6641,22.7474,67.41,71,28,3.51,scattered clouds
632,Walvis Bay,NA,2022-04-02 20:51:30,-22.9575,14.5053,58.15,88,0,3.44,clear sky
633,Carauari,BR,2022-04-02 20:51:30,-4.8828,-66.8958,68.85,100,100,1.99,overcast clouds
634,Madang,PG,2022-04-02 20:51:30,-5.2246,145.7966,75.31,91,100,1.16,light rain
635,Ust-Tsilma,RU,2022-04-02 20:51:30,65.441,52.1498,2.77,98,65,3.22,broken clouds
636,Gorele,TR,2022-04-02 20:51:31,41.0308,39.0031,56.46,58,100,4.36,overcast clouds
637,Tapes,BR,2022-04-02 20:51:31,-30.6733,-51.3958,70.11,76,26,14.29,scattered clouds
638,Jiaonan,CN,2022-04-02 20:51:31,35.8786,119.9753,44.01,68,1,4.7,clear sky
639,Sinnamary,GF,2022-04-02 20:51:32,5.3833,-52.95,78.46,86,87,14.05,light rain
640,Padilla,CO,2022-04-02 20:51:32,3.2204,-76.3139,87.37,65,49,1.01,scattered clouds
641,Dasoguz,TM,2022-04-02 20:51:32,41.8363,59.9666,60.75,41,0,11.5,clear sky
642,Chester,US,2022-04-02 20:52:33,40.1254,-75.8749,54.32,47,0,5.75,clear sky
643,Monrovia,LR,2022-04-02 20:50:30,6.3005,-10.7969,78.57,85,100,7.58,overcast clouds
644,Jinchang,CN,2022-04-02 20:52:33,38.4953,102.1739,42.46,24,0,2.86,clear sky
645,Iki-Burul,RU,2022-04-02 20:52:33,45.8208,44.6472,57.9,63,46,8.61,scattered clouds
646,Kano,NG,2022-04-02 20:52:34,12.0001,8.5167,84.09,23,0,0.0,clear sky
647,Salalah,OM,2022-04-02 20:52:34,17.0151,54.0924,78.15,53,71,3.2,broken clouds
648,Manicore,BR,2022-04-02 20:52:34,-5.8092,-61.3003,72.57,99,100,3.22,overcast clouds
649,Buraydah,SA,2022-04-02 20:52:35,26.326,43.975,77.45,11,16,9.06,few clouds
650,Asnaes,DK,2022-04-02 20:52:35,55.8123,11.5013,33.06,68,0,3.0,clear sky
651,Dubbo,AU,2022-04-02 20:52:35,-32.25,148.6167,44.73,100,36,8.05,scattered clouds
652,San Juan,AR,2022-04-02 20:49:08,-31.5375,-68.5364,79.52,13,0,4.68,clear sky
653,Marawi,PH,2022-04-02 20:52:36,7.9986,124.2928,68.86,95,100,1.39,overcast clouds
654,Along,IN,2022-04-02 20:52:36,28.1667,94.7667,67.39,96,91,1.7,overcast clouds
655,Beloha,MG,2022-04-02 20:52:36,-25.1667,45.05,71.2,66,0,3.58,clear sky
656,Horadiz,AZ,2022-04-02 20:52:37,39.4488,47.3353,63.5,49,40,4.03,scattered clouds
657,Sarab,IR,2022-04-02 20:52:37,38.6066,44.9883,57.76,35,5,0.85,clear sky
658,Qianan,CN,2022-04-02 20:52:37,44.9932,124.0581,41.92,32,100,14.18,overcast clouds
659,Vila Franca Do Campo,PT,2022-04-02 20:52:38,37.7167,-25.4333,59.41,80,23,5.03,few clouds
660,Mastic Beach,US,2022-04-02 20:52:38,40.7668,-72.8521,55.17,46,0,10.0,clear sky
661,Laurel,US,2022-04-02 20:51:18,39.0993,-76.8483,61.25,35,0,4.61,clear sky
662,Valparaiso,CL,2022-04-02 20:52:09,-33.0393,-71.6273,60.44,83,100,10.36,mist
663,Xinyang,CN,2022-04-02 20:52:38,32.1228,114.0656,48.51,65,0,1.45,clear sky
664,Streletskoye,RU,2022-04-02 20:52:39,50.6371,36.4729,43.61,93,75,15.66,broken clouds
665,Bubaque,GW,2022-04-02 20:52:39,11.2833,-15.8333,75.31,69,98,19.37,overcast clouds
666,Kaeo,NZ,2022-04-02 20:52:39,-35.1,173.7833,64.33,97,100,2.1,overcast clouds
667,Piacabucu,BR,2022-04-02 20:52:39,-10.4056,-36.4344,78.31,81,22,8.32,few clouds
668,Christchurch,NZ,2022-04-02 20:49:02,-43.5333,172.6333,59.95,87,100,5.75,overcast clouds
669,Bukachacha,RU,2022-04-02 20:52:40,52.9833,116.9167,27.73,91,100,3.69,overcast clouds
670,Bartica,GY,2022-04-02 20:52:40,6.4,-58.6167,75.52,95,85,5.86,heavy intensity rain
671,Fort-Shevchenko,KZ,2022-04-02 20:52:41,44.5086,50.263,53.74,55,35,23.15,scattered clouds
672,Saraj,MK,2022-04-02 20:52:41,42.0,21.3278,49.55,61,18,6.78,few clouds
673,Ostersund,SE,2022-04-02 20:52:41,63.1792,14.6357,28.62,86,75,12.66,broken clouds
674,Mersing,MY,2022-04-02 20:52:42,2.4312,103.8405,73.31,94,86,3.44,light rain
675,Mongoumba,CF,2022-04-02 20:52:42,3.6415,18.5936,79.39,62,96,6.38,overcast clouds
676,Pokhara,NP,2022-04-02 20:52:42,28.2333,83.9833,68.29,73,78,4.41,broken clouds
677,Minbu,MM,2022-04-02 20:52:42,20.1833,94.8833,82.74,62,18,6.78,few clouds
678,Khon Kaen,TH,2022-04-02 20:52:43,16.5,102.0833,64.13,81,95,3.27,overcast clouds
679,Inta,RU,2022-04-02 20:52:43,66.0317,60.1659,7.9,94,90,7.16,overcast clouds
680,Gunnedah,AU,2022-04-02 20:52:43,-30.9833,150.25,57.45,61,14,1.63,few clouds
681,Prince Rupert,CA,2022-04-02 20:52:44,54.3161,-130.3201,42.89,75,100,40.29,light rain
682,Anakapalle,IN,2022-04-02 20:52:44,17.6833,83.0167,82.35,82,40,6.91,scattered clouds
